customer_id,subscription_id,amount,payment_method,failure_reason,attempt_number,previous_successes,previous_failures,customer_tenure_days,subscription_age_days,plan_value,days_since_failure,historical_recovery_rate,customer_segment,recovered
C4158,sub_4158,4999,card,technical,3,5,2,1376,155,4999,17,0.6,standard,1
C4159,sub_4159,999,card,insufficient_funds,3,8,0,566,78,999,17,0.818,new,0
C4160,sub_4160,999,card,technical,2,8,2,1130,843,999,13,0.692,standard,0
C4161,sub_4161,1499,card,technical,3,6,5,876,402,1499,20,0.5,standard,0
C4162,sub_4162,4999,card,network,5,3,1,671,126,4999,0,0.571,enterprise,1
C4163,sub_4163,4999,card,bank_decline,4,1,6,326,730,4999,10,0.2,standard,0
C4164,sub_4164,1499,card,card_expired,5,9,2,292,120,1499,17,0.714,standard,0
C4165,sub_4165,999,upi,card_expired,2,4,0,1099,897,999,2,0.714,loyal,0
C4166,sub_4166,299,upi,network,5,8,0,488,348,299,18,0.818,standard,0
C4167,sub_4167,299,netbanking,network,2,5,5,352,420,299,0,0.462,new,0
C4168,sub_4168,2499,card,network,5,11,2,18,234,2499,17,0.75,new,0
C4169,sub_4169,799,card,card_expired,5,9,6,1262,78,799,4,0.556,standard,0
C4170,sub_4170,999,netbanking,technical,1,5,5,599,368,999,14,0.462,loyal,0
C4171,sub_4171,1499,upi,card_expired,5,4,0,528,330,1499,18,0.714,standard,0
C4172,sub_4172,499,card,bank_decline,4,10,2,563,403,499,17,0.733,loyal,0
C4173,sub_4173,799,card,technical,4,0,5,901,441,799,12,0.125,new,0
C4174,sub_4174,299,card,card_expired,3,0,0,727,567,299,19,0.333,standard,0
C4175,sub_4175,2499,netbanking,network,2,1,6,820,67,2499,3,0.2,standard,0
C4176,sub_4176,999,upi,bank_decline,5,4,1,424,326,999,5,0.625,loyal,0
C4177,sub_4177,499,card,insufficient_funds,1,6,5,451,777,499,2,0.5,enterprise,0
C4178,sub_4178,1499,card,network,5,4,5,1295,856,1499,15,0.417,standard,0
C4179,sub_4179,499,card,insufficient_funds,2,2,3,664,485,499,19,0.375,standard,0
C4180,sub_4180,2499,card,technical,4,4,5,1459,330,2499,20,0.417,new,0
C4181,sub_4181,499,upi,network,3,6,6,1270,375,499,11,0.467,standard,0
C4182,sub_4182,499,card,insufficient_funds,2,4,5,1070,704,499,2,0.417,loyal,0
C4183,sub_4183,4999,card,network,2,8,4,827,358,4999,3,0.6,standard,1
C4184,sub_4184,2499,card,network,2,5,2,1257,850,2499,13,0.6,standard,1
C4185,sub_4185,1499,netbanking,network,5,13,2,92,26,1499,19,0.778,standard,0
C4186,sub_4186,1499,card,bank_decline,4,13,6,753,545,1499,21,0.636,new,0
C4187,sub_4187,999,card,bank_decline,4,9,1,1072,467,999,15,0.769,loyal,0
C4188,sub_4188,499,upi,network,4,7,2,171,406,499,19,0.667,standard,0
C4189,sub_4189,799,upi,insufficient_funds,3,0,3,281,428,799,10,0.167,enterprise,0
C4190,sub_4190,4999,upi,network,5,8,2,107,143,4999,4,0.692,standard,0
C4191,sub_4191,4999,upi,network,2,5,2,734,311,4999,10,0.6,loyal,0
C4192,sub_4192,2499,card,card_expired,5,4,4,816,318,2499,2,0.455,new,0
C4193,sub_4193,4999,netbanking,card_expired,2,11,2,708,593,4999,14,0.75,new,0
C4194,sub_4194,2499,netbanking,card_expired,2,0,6,91,538,2499,7,0.111,standard,0
C4195,sub_4195,799,card,insufficient_funds,3,3,1,734,370,799,7,0.571,new,1
C4196,sub_4196,2499,upi,card_expired,4,10,2,1333,466,2499,0,0.733,enterprise,0
C4197,sub_4197,2499,card,network,4,12,5,56,515,2499,21,0.65,loyal,0
C4198,sub_4198,299,card,network,4,7,3,1166,43,299,9,0.615,standard,1
C4199,sub_4199,4999,card,technical,1,7,4,415,796,4999,17,0.571,standard,0
C4200,sub_4200,999,card,bank_decline,1,13,4,121,803,999,11,0.7,standard,0
C4201,sub_4201,799,netbanking,technical,5,1,2,85,328,799,14,0.333,standard,0
C4202,sub_4202,999,card,technical,5,6,5,28,685,999,10,0.5,new,0
C4203,sub_4203,799,card,card_expired,1,3,1,628,358,799,15,0.571,standard,0
C4204,sub_4204,799,card,technical,5,6,5,751,61,799,4,0.5,new,1
C4205,sub_4205,999,card,insufficient_funds,2,12,0,935,779,999,21,0.867,loyal,0
C4206,sub_4206,4999,card,network,5,8,4,130,241,4999,9,0.6,standard,0
C4207,sub_4207,799,card,network,5,13,0,984,322,799,0,0.875,loyal,1
C4208,sub_4208,499,upi,network,4,7,6,1112,518,499,20,0.5,loyal,0
C4209,sub_4209,2499,netbanking,network,1,12,4,106,395,2499,0,0.684,standard,1
C4210,sub_4210,799,card,insufficient_funds,4,2,0,1015,239,799,10,0.6,new,0
C4211,sub_4211,999,netbanking,bank_decline,1,4,0,187,720,999,17,0.714,standard,0
C4212,sub_4212,499,upi,bank_decline,2,3,1,664,321,499,8,0.571,standard,0
C4213,sub_4213,499,card,card_expired,4,10,6,995,533,499,4,0.579,standard,0
C4214,sub_4214,499,card,network,1,7,4,1307,599,499,5,0.571,new,1
C4215,sub_4215,799,card,bank_decline,2,3,1,801,840,799,15,0.571,new,0
C4216,sub_4216,4999,upi,insufficient_funds,4,2,1,658,431,4999,12,0.5,standard,0
C4217,sub_4217,1499,card,network,1,5,0,1251,424,1499,11,0.75,loyal,1
C4218,sub_4218,1499,card,insufficient_funds,2,2,1,332,821,1499,11,0.5,new,0
C4219,sub_4219,299,upi,insufficient_funds,1,9,5,315,431,299,7,0.588,loyal,0
C4220,sub_4220,299,card,network,4,11,4,704,268,299,20,0.667,standard,0
C4221,sub_4221,799,upi,bank_decline,1,13,2,189,39,799,5,0.778,new,1
C4222,sub_4222,4999,card,bank_decline,2,3,0,43,293,4999,18,0.667,standard,0
C4223,sub_4223,299,netbanking,card_expired,3,6,2,549,178,299,17,0.636,loyal,0
C4224,sub_4224,2499,card,network,2,7,2,237,275,2499,0,0.667,standard,1
C4225,sub_4225,2499,card,bank_decline,2,6,0,959,486,2499,3,0.778,standard,0
C4226,sub_4226,499,upi,card_expired,5,6,4,827,472,499,12,0.538,standard,0
C4227,sub_4227,299,card,network,4,3,4,734,169,299,3,0.4,standard,0
C4228,sub_4228,499,netbanking,card_expired,1,1,6,749,418,499,18,0.2,standard,0
C4229,sub_4229,299,upi,insufficient_funds,5,5,2,156,408,299,9,0.6,standard,0
C4230,sub_4230,2499,card,insufficient_funds,3,1,1,609,39,2499,18,0.4,standard,0
C4231,sub_4231,2499,card,network,1,0,5,116,255,2499,2,0.125,standard,1
C4232,sub_4232,1499,netbanking,insufficient_funds,5,7,2,538,650,1499,0,0.667,new,0
C4233,sub_4233,299,card,network,2,12,4,1019,19,299,14,0.684,standard,1
C4234,sub_4234,4999,netbanking,network,2,7,5,1479,271,4999,17,0.533,new,0
C4235,sub_4235,1499,card,network,1,0,6,452,428,1499,21,0.111,standard,0
C4236,sub_4236,2499,netbanking,technical,5,11,2,403,150,2499,17,0.75,standard,0
C4237,sub_4237,799,card,insufficient_funds,2,9,4,1007,581,799,16,0.625,standard,0
C4238,sub_4238,499,upi,insufficient_funds,3,4,0,1377,644,499,1,0.714,new,1
C4239,sub_4239,2499,card,insufficient_funds,2,3,5,449,305,2499,13,0.364,standard,0
C4240,sub_4240,299,card,technical,5,12,0,1258,207,299,15,0.867,new,0
C4241,sub_4241,499,netbanking,card_expired,4,6,4,479,699,499,8,0.538,new,0
C4242,sub_4242,499,netbanking,technical,3,1,1,962,194,499,21,0.4,loyal,0
C4243,sub_4243,299,card,insufficient_funds,2,3,3,322,132,299,21,0.444,new,0
C4244,sub_4244,999,netbanking,network,4,3,0,400,30,999,18,0.667,new,0
C4245,sub_4245,499,card,card_expired,3,5,4,1475,83,499,19,0.5,standard,0
C4246,sub_4246,4999,card,insufficient_funds,5,4,3,589,784,4999,12,0.5,standard,0
C4247,sub_4247,4999,card,bank_decline,4,7,4,33,841,4999,18,0.571,loyal,0
C4248,sub_4248,499,card,bank_decline,1,4,2,1160,491,499,1,0.556,enterprise,1
C4249,sub_4249,2499,card,insufficient_funds,5,8,0,199,829,2499,5,0.818,standard,0
C4250,sub_4250,299,card,technical,1,6,4,174,636,299,14,0.538,standard,1
C4251,sub_4251,799,card,card_expired,2,13,4,1256,366,799,2,0.7,standard,0
C4252,sub_4252,1499,upi,network,3,11,4,529,642,1499,17,0.667,standard,1
C4253,sub_4253,499,upi,insufficient_funds,2,4,1,215,378,499,3,0.625,standard,1
C4254,sub_4254,299,upi,network,5,0,5,1463,865,299,7,0.125,new,0
C4255,sub_4255,499,card,bank_decline,5,8,3,428,766,499,5,0.643,new,0
C4256,sub_4256,1499,upi,network,1,4,1,953,760,1499,11,0.625,new,0
C4257,sub_4257,499,card,insufficient_funds,2,12,0,401,477,499,1,0.867,standard,1
C4258,sub_4258,499,upi,card_expired,2,5,2,875,466,499,17,0.6,standard,0
C4259,sub_4259,499,card,network,4,4,0,1048,106,499,19,0.714,loyal,0
C4260,sub_4260,4999,card,network,3,4,5,1138,587,4999,16,0.417,standard,0
C4261,sub_4261,4999,card,card_expired,4,12,0,622,104,4999,4,0.867,loyal,1
C4262,sub_4262,2499,upi,network,1,1,0,927,486,2499,6,0.5,standard,1
C4263,sub_4263,299,netbanking,insufficient_funds,3,13,1,1262,118,299,4,0.824,new,1
C4264,sub_4264,499,upi,insufficient_funds,2,3,2,1262,428,499,13,0.5,standard,0
C4265,sub_4265,4999,netbanking,network,2,11,0,1123,702,4999,19,0.857,standard,1
C4266,sub_4266,999,netbanking,network,4,7,4,605,278,999,19,0.571,loyal,0
C4267,sub_4267,299,card,bank_decline,1,7,0,801,542,299,21,0.8,enterprise,0
C4268,sub_4268,499,upi,technical,1,2,5,1451,234,499,15,0.3,new,0
C4269,sub_4269,2499,card,network,3,10,3,381,270,2499,4,0.688,new,1
C4270,sub_4270,4999,card,technical,4,9,0,1041,165,4999,8,0.833,standard,1
C4271,sub_4271,799,card,card_expired,3,6,2,1190,146,799,6,0.636,loyal,0
C4272,sub_4272,499,netbanking,card_expired,1,6,0,726,335,499,1,0.778,new,0
C4273,sub_4273,299,upi,bank_decline,4,8,6,1300,111,299,17,0.529,loyal,1
C4274,sub_4274,499,card,bank_decline,2,6,4,648,802,499,12,0.538,standard,0
C4275,sub_4275,2499,card,bank_decline,4,13,5,1256,667,2499,21,0.667,standard,0
C4276,sub_4276,2499,card,insufficient_funds,2,0,2,970,200,2499,18,0.2,new,0
C4277,sub_4277,499,upi,insufficient_funds,5,3,1,87,797,499,14,0.571,loyal,0
C4278,sub_4278,4999,netbanking,insufficient_funds,2,11,1,1236,329,4999,0,0.8,standard,1
C4279,sub_4279,4999,card,network,5,11,2,1049,478,4999,9,0.75,new,0
C4280,sub_4280,4999,card,card_expired,2,4,5,341,629,4999,10,0.417,standard,0
C4281,sub_4281,2499,card,network,4,7,3,1058,695,2499,14,0.615,standard,0
C4282,sub_4282,1499,card,network,3,0,6,772,7,1499,12,0.111,standard,0
C4283,sub_4283,4999,card,network,1,2,2,1415,255,4999,17,0.429,loyal,0
C4284,sub_4284,1499,card,network,1,13,1,463,303,1499,0,0.824,standard,1
C4285,sub_4285,2499,card,card_expired,3,9,3,402,527,2499,2,0.667,loyal,1
C4286,sub_4286,799,card,card_expired,1,0,0,97,785,799,20,0.333,new,0
C4287,sub_4287,499,netbanking,insufficient_funds,4,11,4,1181,394,499,9,0.667,loyal,1
C4288,sub_4288,1499,card,network,1,5,0,1477,417,1499,18,0.75,loyal,1
C4289,sub_4289,799,card,insufficient_funds,3,7,4,1036,79,799,18,0.571,standard,0
C4290,sub_4290,799,upi,insufficient_funds,2,11,2,560,473,799,2,0.75,enterprise,0
C4291,sub_4291,1499,netbanking,bank_decline,1,11,2,1319,439,1499,15,0.75,standard,1
C4292,sub_4292,1499,card,card_expired,2,1,4,387,573,1499,3,0.25,standard,0
C4293,sub_4293,799,card,insufficient_funds,3,5,4,1043,762,799,3,0.5,new,0
C4294,sub_4294,499,upi,insufficient_funds,2,3,6,899,510,499,5,0.333,standard,0
C4295,sub_4295,999,card,technical,2,12,2,1280,47,999,16,0.765,standard,1
C4296,sub_4296,799,upi,bank_decline,2,10,5,1457,735,799,2,0.611,loyal,1
C4297,sub_4297,499,card,insufficient_funds,2,9,5,545,429,499,14,0.588,enterprise,1
C4298,sub_4298,499,card,insufficient_funds,3,0,6,152,438,499,8,0.111,standard,0
C4299,sub_4299,1499,card,network,5,11,6,244,786,1499,5,0.6,loyal,1
C4300,sub_4300,799,upi,technical,3,7,5,1111,531,799,5,0.533,loyal,0
C4301,sub_4301,799,card,insufficient_funds,3,3,2,551,711,799,7,0.5,loyal,0
C4302,sub_4302,299,card,network,4,6,4,218,792,299,7,0.538,new,1
C4303,sub_4303,299,card,technical,3,6,5,1224,444,299,6,0.5,standard,0
C4304,sub_4304,1499,upi,bank_decline,5,4,2,976,884,1499,11,0.556,standard,0
C4305,sub_4305,4999,card,network,3,12,5,206,155,4999,21,0.65,loyal,1
C4306,sub_4306,799,upi,network,2,12,4,1072,784,799,9,0.684,standard,1
C4307,sub_4307,2499,upi,network,3,0,3,960,763,2499,4,0.167,loyal,0
C4308,sub_4308,1499,card,card_expired,4,13,6,1477,90,1499,13,0.636,enterprise,0
C4309,sub_4309,799,netbanking,network,2,5,0,1481,138,799,18,0.75,standard,1
C4310,sub_4310,999,netbanking,technical,2,11,4,1463,34,999,13,0.667,loyal,1
C4311,sub_4311,299,card,technical,3,10,5,1343,249,299,11,0.611,standard,1
C4312,sub_4312,799,card,insufficient_funds,5,8,0,1191,892,799,14,0.818,standard,0
C4313,sub_4313,2499,card,card_expired,2,10,2,1010,112,2499,19,0.733,standard,0
C4314,sub_4314,2499,card,insufficient_funds,3,9,3,821,31,2499,1,0.667,enterprise,0
C4315,sub_4315,499,card,network,4,11,1,1191,413,499,21,0.8,loyal,1
C4316,sub_4316,4999,netbanking,bank_decline,4,5,6,1449,318,4999,19,0.429,loyal,0
C4317,sub_4317,1499,netbanking,network,1,10,4,183,566,1499,21,0.647,standard,0
C4318,sub_4318,499,card,network,2,13,1,213,546,499,10,0.824,standard,1
C4319,sub_4319,2499,card,insufficient_funds,5,13,3,753,744,2499,18,0.737,loyal,0
C4320,sub_4320,4999,card,network,5,2,0,447,374,4999,1,0.6,enterprise,0
C4321,sub_4321,499,card,insufficient_funds,4,6,0,802,415,499,9,0.778,enterprise,1
C4322,sub_4322,299,card,bank_decline,1,7,5,473,21,299,19,0.533,loyal,0
C4323,sub_4323,499,netbanking,bank_decline,3,8,6,1176,873,499,5,0.529,loyal,0
C4324,sub_4324,2499,upi,card_expired,1,9,1,1348,192,2499,16,0.769,new,0
C4325,sub_4325,299,card,bank_decline,2,11,1,431,536,299,7,0.8,loyal,1
C4326,sub_4326,799,upi,insufficient_funds,5,7,4,1160,792,799,12,0.571,standard,0
C4327,sub_4327,799,card,bank_decline,2,9,3,168,544,799,14,0.667,loyal,0
C4328,sub_4328,299,upi,insufficient_funds,1,12,0,1197,563,299,19,0.867,new,1
C4329,sub_4329,1499,card,network,4,1,4,1050,158,1499,7,0.25,enterprise,0
C4330,sub_4330,2499,card,technical,4,8,1,1068,638,2499,17,0.75,standard,1
C4331,sub_4331,499,upi,network,4,5,0,743,171,499,9,0.75,new,0
C4332,sub_4332,4999,card,network,5,12,3,169,622,4999,8,0.722,standard,1
C4333,sub_4333,4999,card,network,4,7,5,1265,519,4999,1,0.533,standard,1
C4334,sub_4334,4999,card,insufficient_funds,4,8,3,173,441,4999,1,0.643,loyal,1
C4335,sub_4335,2499,upi,insufficient_funds,5,10,4,727,649,2499,16,0.647,loyal,0
C4336,sub_4336,999,upi,insufficient_funds,2,3,1,269,648,999,2,0.571,standard,1
C4337,sub_4337,499,card,technical,3,7,3,1270,185,499,2,0.615,new,0
C4338,sub_4338,4999,card,insufficient_funds,3,10,4,865,338,4999,4,0.647,loyal,1
C4339,sub_4339,999,upi,insufficient_funds,4,10,3,766,436,999,7,0.688,enterprise,0
C4340,sub_4340,999,card,insufficient_funds,3,3,1,482,137,999,3,0.571,loyal,0
C4341,sub_4341,799,card,bank_decline,3,11,6,1176,321,799,12,0.6,new,0
C4342,sub_4342,499,upi,network,1,2,0,322,38,499,18,0.6,loyal,0
C4343,sub_4343,799,card,network,4,3,6,1083,395,799,11,0.333,standard,0
C4344,sub_4344,2499,upi,insufficient_funds,1,11,5,1454,185,2499,14,0.632,enterprise,0
C4345,sub_4345,999,card,card_expired,3,8,0,406,200,999,19,0.818,new,0
C4346,sub_4346,799,upi,bank_decline,3,7,1,1032,736,799,19,0.727,new,0
C4347,sub_4347,299,card,card_expired,4,7,2,471,127,299,14,0.667,new,0
C4348,sub_4348,799,card,bank_decline,3,13,6,1395,109,799,1,0.636,loyal,0
C4349,sub_4349,499,card,insufficient_funds,1,3,3,1349,289,499,17,0.444,standard,1
C4350,sub_4350,799,netbanking,network,3,4,1,477,22,799,16,0.625,loyal,1
C4351,sub_4351,499,netbanking,network,2,6,6,354,782,499,6,0.467,standard,1
C4352,sub_4352,4999,upi,network,2,11,0,133,888,4999,3,0.857,loyal,1
C4353,sub_4353,499,card,insufficient_funds,2,7,5,1049,724,499,2,0.533,standard,1
C4354,sub_4354,299,card,insufficient_funds,1,10,5,1380,719,299,6,0.611,new,0
C4355,sub_4355,1499,upi,insufficient_funds,5,11,2,226,92,1499,16,0.75,loyal,0
C4356,sub_4356,799,upi,card_expired,2,12,0,1226,499,799,20,0.867,standard,0
C4357,sub_4357,4999,card,insufficient_funds,3,6,6,1135,79,4999,3,0.467,standard,0
C4358,sub_4358,799,netbanking,card_expired,5,6,6,713,271,799,9,0.467,standard,0
C4359,sub_4359,1499,card,card_expired,2,1,2,342,444,1499,18,0.333,loyal,0
C4360,sub_4360,2499,card,insufficient_funds,5,1,1,982,613,2499,1,0.4,new,0
C4361,sub_4361,4999,netbanking,insufficient_funds,3,6,1,895,250,4999,20,0.7,standard,0
C4362,sub_4362,2499,card,card_expired,5,10,0,1219,231,2499,0,0.846,standard,0
C4363,sub_4363,1499,card,card_expired,3,11,4,850,741,1499,6,0.667,loyal,1
C4364,sub_4364,2499,card,insufficient_funds,1,5,3,82,202,2499,0,0.545,standard,0
C4365,sub_4365,499,netbanking,insufficient_funds,5,7,2,313,438,499,16,0.667,standard,0
C4366,sub_4366,4999,card,card_expired,5,11,4,577,258,4999,9,0.667,standard,0
C4367,sub_4367,4999,upi,card_expired,5,4,4,742,767,4999,9,0.455,standard,0
C4368,sub_4368,799,card,network,1,2,0,531,481,799,12,0.6,standard,1
C4369,sub_4369,299,card,insufficient_funds,5,12,2,1320,98,299,6,0.765,standard,0
C4370,sub_4370,1499,card,technical,2,7,6,428,134,1499,16,0.5,standard,1
C4371,sub_4371,299,card,network,5,2,5,1023,873,299,9,0.3,standard,0
C4372,sub_4372,299,card,bank_decline,5,3,5,548,846,299,17,0.364,standard,0
C4373,sub_4373,4999,card,network,1,4,6,1489,690,4999,14,0.385,standard,0
C4374,sub_4374,999,upi,insufficient_funds,2,2,0,1375,70,999,14,0.6,loyal,0
C4375,sub_4375,1499,card,insufficient_funds,2,6,1,1178,658,1499,21,0.7,standard,0
C4376,sub_4376,4999,upi,network,2,11,3,1149,595,4999,11,0.706,loyal,1
C4377,sub_4377,4999,upi,technical,3,10,3,968,846,4999,6,0.688,standard,0
C4378,sub_4378,4999,card,insufficient_funds,3,12,5,884,438,4999,16,0.65,standard,1
C4379,sub_4379,299,card,technical,4,11,5,849,423,299,15,0.632,standard,0
C4380,sub_4380,799,card,insufficient_funds,4,4,4,50,569,799,10,0.455,standard,0
C4381,sub_4381,2499,card,bank_decline,2,0,1,1406,134,2499,7,0.25,loyal,0
C4382,sub_4382,299,card,technical,1,2,4,1472,671,299,20,0.333,new,0
C4383,sub_4383,499,card,card_expired,4,11,5,795,447,499,5,0.632,standard,1
C4384,sub_4384,999,card,network,1,4,5,1307,169,999,1,0.417,standard,0
C4385,sub_4385,799,card,card_expired,1,10,4,609,733,799,13,0.647,standard,0
C4386,sub_4386,499,netbanking,insufficient_funds,4,6,0,177,238,499,1,0.778,loyal,1
C4387,sub_4387,4999,card,technical,2,12,1,1253,773,4999,16,0.812,new,1
C4388,sub_4388,999,card,insufficient_funds,1,7,5,769,246,999,18,0.533,loyal,0
C4389,sub_4389,799,card,network,2,12,6,1410,440,799,15,0.619,loyal,1
C4390,sub_4390,1499,upi,network,3,3,5,327,393,1499,5,0.364,loyal,1
C4391,sub_4391,1499,card,card_expired,5,10,2,723,659,1499,20,0.733,standard,0
C4392,sub_4392,999,card,technical,5,7,4,1004,168,999,1,0.571,standard,0
C4393,sub_4393,4999,upi,network,4,2,1,214,223,4999,2,0.5,new,0
C4394,sub_4394,799,card,bank_decline,5,3,4,1494,174,799,6,0.4,loyal,0
C4395,sub_4395,4999,card,technical,3,4,1,916,208,4999,11,0.625,new,0
C4396,sub_4396,4999,card,network,3,2,5,266,408,4999,15,0.3,standard,0
C4397,sub_4397,299,upi,network,5,13,5,1113,528,299,6,0.667,standard,1
C4398,sub_4398,2499,netbanking,card_expired,2,2,0,1318,777,2499,20,0.6,loyal,0
C4399,sub_4399,499,upi,card_expired,5,8,6,566,380,499,17,0.529,standard,0
C4400,sub_4400,999,card,network,5,7,5,918,369,999,5,0.533,standard,0
C4401,sub_4401,4999,card,bank_decline,2,7,2,1124,145,4999,1,0.667,loyal,1
C4402,sub_4402,499,card,insufficient_funds,4,8,3,226,89,499,15,0.643,loyal,0
C4403,sub_4403,999,upi,technical,4,12,0,801,685,999,3,0.867,loyal,1
C4404,sub_4404,2499,netbanking,bank_decline,4,13,6,843,569,2499,6,0.636,standard,0
C4405,sub_4405,999,upi,bank_decline,2,12,0,459,479,999,16,0.867,new,1
C4406,sub_4406,299,card,insufficient_funds,5,6,6,456,400,299,4,0.467,new,0
C4407,sub_4407,299,upi,network,3,10,4,947,468,299,7,0.647,standard,0
C4408,sub_4408,999,netbanking,insufficient_funds,1,2,6,1130,761,999,20,0.273,standard,0
C4409,sub_4409,299,upi,network,1,12,2,589,171,299,14,0.765,standard,1
C4410,sub_4410,299,upi,card_expired,4,2,6,228,449,299,13,0.273,standard,0
C4411,sub_4411,4999,card,network,3,1,2,1182,217,4999,21,0.333,standard,1
C4412,sub_4412,999,upi,insufficient_funds,1,11,2,268,95,999,16,0.75,loyal,0
C4413,sub_4413,999,card,network,3,10,2,14,623,999,10,0.733,new,1
C4414,sub_4414,299,card,insufficient_funds,3,1,6,490,634,299,14,0.2,enterprise,0
C4415,sub_4415,2499,upi,network,1,13,3,1229,766,2499,11,0.737,loyal,1
C4416,sub_4416,999,netbanking,card_expired,2,1,3,1137,20,999,7,0.286,standard,0
C4417,sub_4417,499,upi,bank_decline,3,0,4,466,160,499,21,0.143,standard,0
C4418,sub_4418,2499,card,network,4,13,3,783,517,2499,13,0.737,enterprise,1
C4419,sub_4419,499,card,bank_decline,4,3,3,1439,731,499,16,0.444,enterprise,0
C4420,sub_4420,999,card,bank_decline,1,3,2,1081,846,999,9,0.5,standard,1
C4421,sub_4421,999,upi,insufficient_funds,4,11,1,1141,709,999,4,0.8,new,0
C4422,sub_4422,499,upi,card_expired,5,8,6,140,814,499,2,0.529,enterprise,0
C4423,sub_4423,4999,netbanking,insufficient_funds,1,7,3,369,733,4999,17,0.615,standard,1
C4424,sub_4424,1499,card,network,5,13,6,164,284,1499,11,0.636,standard,0
C4425,sub_4425,799,card,insufficient_funds,1,1,3,1468,523,799,11,0.286,standard,0
C4426,sub_4426,499,upi,network,4,12,4,519,572,499,2,0.684,loyal,1
C4427,sub_4427,799,card,bank_decline,2,3,3,754,317,799,17,0.444,standard,0
C4428,sub_4428,999,netbanking,technical,4,8,6,831,797,999,5,0.529,standard,0
C4429,sub_4429,999,card,bank_decline,5,4,0,789,694,999,13,0.714,loyal,0
C4430,sub_4430,799,card,card_expired,5,4,3,87,465,799,7,0.5,standard,0
C4431,sub_4431,299,card,card_expired,5,4,1,1365,432,299,5,0.625,standard,0
C4432,sub_4432,1499,netbanking,technical,5,7,6,576,713,1499,3,0.5,standard,1
C4433,sub_4433,799,upi,network,2,12,3,1378,200,799,17,0.722,standard,1
C4434,sub_4434,799,upi,network,3,1,6,1149,197,799,2,0.2,enterprise,0
C4435,sub_4435,999,upi,card_expired,4,9,1,1048,362,999,0,0.769,standard,0
C4436,sub_4436,2499,card,insufficient_funds,1,12,1,1057,115,2499,6,0.812,standard,0
C4437,sub_4437,299,upi,insufficient_funds,3,10,4,1467,412,299,19,0.647,standard,0
C4438,sub_4438,4999,netbanking,network,3,13,1,461,389,4999,15,0.824,standard,1
C4439,sub_4439,1499,card,card_expired,5,0,2,500,455,1499,18,0.2,new,0
C4440,sub_4440,999,upi,network,1,5,2,1009,415,999,4,0.6,standard,1
C4441,sub_4441,299,card,network,1,5,1,356,807,299,21,0.667,standard,0
C4442,sub_4442,1499,card,network,1,7,0,1207,247,1499,2,0.8,standard,1
C4443,sub_4443,2499,card,insufficient_funds,3,4,4,53,370,2499,0,0.455,new,0
C4444,sub_4444,999,upi,bank_decline,3,3,5,1346,664,999,10,0.364,standard,0
C4445,sub_4445,2499,card,insufficient_funds,3,11,2,526,257,2499,9,0.75,new,0
C4446,sub_4446,2499,card,card_expired,2,3,1,16,591,2499,6,0.571,standard,0
